"","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and_highlight_color","location","lat_long","long","lat","activity","reaction","sounds"
"661","12C-AM-1013-01","12C","1",2018-10-13,1,"1","1",NA,"Gray+","1","POINT (-73.9721854790038 40.7761086352438)",-73.9721854790038,40.7761086352438,"3","1","0"
"662","3E-AM-1006-02","03E","1",2018-10-06,2,"1","1",NA,"Gray+","1","POINT (-73.9766440589836 40.7682390282581)",-73.9766440589836,40.7682390282581,"3","2","0"
"663","3H-PM-1014-07","03H","2",2018-10-14,7,"1","1","White","Gray+White","1","POINT (-73.9725174868556 40.7664248283566)",-73.9725174868556,40.7664248283566,"3","1","0"
"664","39D-AM-1008-03","39D","1",2018-10-08,3,"1","1",NA,"Gray+","2","POINT (-73.9563661256875 40.7966823114508)",-73.9563661256875,40.7966823114508,"4","0","0"
"665","9I-AM-1014-09","09I","1",2018-10-14,9,"1","1",NA,"Gray+","2","POINT (-73.96870277827261 40.7705162616199)",-73.9687027782726,40.7705162616199,"4","0","0"
"666","28D-AM-1012-04","28D","1",2018-10-12,4,"1","2","White","Cinnamon+White","2","POINT (-73.9624538733037 40.7883829851518)",-73.9624538733037,40.7883829851518,"4","2","0"
"667","10G-AM-1006-07","10G","1",2018-10-06,7,"1","1",NA,"Gray+","1","POINT (-73.9706903740547 40.77268737606871)",-73.9706903740547,40.7726873760687,"2","1","0"
"668","1B-AM-1012-10","01B","1",2018-10-12,10,"2","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9802079259866 40.7678723471007)",-73.9802079259866,40.7678723471007,"2","3","0"
"669","32D-PM-1006-04","32D","2",2018-10-06,4,"1","1","Cinnamon, White","Gray+Cinnamon, White","2","POINT (-73.9602398690946 40.7910157676119)",-73.9602398690946,40.7910157676119,"2","1","0"
"670","5I-AM-1010-02","05I","1",2018-10-10,2,"1","1",NA,"Gray+","1","POINT (-73.9709244006956 40.7676942639697)",-73.9709244006956,40.7676942639697,"1","2","0"
"671","32F-PM-1008-05","32F","2",2018-10-08,5,"1","1",NA,"Gray+","1","POINT (-73.9588708103486 40.7905794078843)",-73.9588708103486,40.7905794078843,"3","1","0"
"672","34E-PM-1006-01","34E","2",2018-10-06,1,"1","1","Black, Cinnamon, White","Gray+Black, Cinnamon, White","2","POINT (-73.958417813526 40.7927301214476)",-73.958417813526,40.7927301214476,"0","1","0"
"673","2D-AM-1007-01","02D","1",2018-10-07,1,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9779811967788 40.7675178797546)",-73.9779811967788,40.7675178797546,"1","0","0"
"674","3E-AM-1006-01","03E","1",2018-10-06,1,"1","1",NA,"Gray+","1","POINT (-73.9759830650957 40.7683034739069)",-73.9759830650957,40.7683034739069,"3","2","0"
"675","5I-AM-1010-05","05I","1",2018-10-10,5,"1","1",NA,"Gray+","1","POINT (-73.9710207438538 40.7682187144432)",-73.9710207438538,40.7682187144432,"2","1","0"
"676","3A-PM-1017-08","03A","2",2018-10-17,8,"1","2","Black","Cinnamon+Black","1","POINT (-73.9799155966086 40.7698034314993)",-73.9799155966086,40.7698034314993,"2","3","0"
"677","4C-PM-1010-11","04C","2",2018-10-10,11,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.977447585355 40.7697167828003)",-73.977447585355,40.7697167828003,"1","0","0"
"678","40E-PM-1017-02","40E","2",2018-10-17,2,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.955018489069 40.7971235333699)",-73.955018489069,40.7971235333699,"2","1","0"
"679","38E-AM-1010-02","38E","1",2018-10-10,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.95640114211221 40.7958097849369)",-73.9564011421122,40.7958097849369,"4","0","0"
"680","32I-AM-1013-04","32I","1",2018-10-13,4,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9552880892701 40.7889040503316)",-73.9552880892701,40.7889040503316,"3","1","0"
"681","19F-PM-1017-06","19F","2",2018-10-17,6,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9651828383592 40.7802820943863)",-73.9651828383592,40.7802820943863,"1","3","0"
"682","13E-AM-1017-11","13E","1",2018-10-17,11,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9707683621584 40.77598155661231)",-73.9707683621584,40.7759815566123,"1","2","0"
"683","14F-PM-1012-07","14F","2",2018-10-12,7,"1","2","Gray, White","Cinnamon+Gray, White","1","POINT (-73.9691057326088 40.7765973509721)",-73.9691057326088,40.7765973509721,"1","1","0"
"684","19F-AM-1007-01","19F","1",2018-10-07,1,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9658181813014 40.7798160637561)",-73.9658181813014,40.7798160637561,"3","1","0"
"685","2F-PM-1014-12","02F","2",2018-10-14,12,"1","1",NA,"Gray+","1","POINT (-73.97537445393071 40.7671162211032)",-73.9753744539307,40.7671162211032,"1","2","0"
"686","17D-AM-1008-06","17D","1",2018-10-08,6,"0","0",NA,"+","2","POINT (-73.9695745672033 40.7791835122147)",-73.9695745672033,40.7791835122147,"0","0","1"
"687","37C-PM-1013-01","37C","2",2018-10-13,1,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9580785600617 40.7957981310897)",-73.9580785600617,40.7957981310897,"2","1","0"
"688","13E-PM-1008-05","13E","2",2018-10-08,5,"1","1","White","Gray+White","1","POINT (-73.970595381455 40.7762912142457)",-73.970595381455,40.7762912142457,"3","1","0"
"689","9A-PM-1010-01","09A","2",2018-10-10,1,"1","0",NA,"+","1","POINT (-73.9767949141123 40.774454583585)",-73.9767949141123,40.774454583585,"4","1","0"
"690","18C-PM-1018-08","18C","2",2018-10-18,8,"2","3",NA,"Black+","1","POINT (-73.9695964983454 40.7802302192799)",-73.9695964983454,40.7802302192799,"3","0","0"
"691","26I-PM-1010-04","26I","2",2018-10-10,4,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.95945293109851 40.7840492606552)",-73.9594529310985,40.7840492606552,"2","3","0"
"692","21A-AM-1019-06","21A","1",2018-10-19,6,"2","1",NA,"Gray+","1","POINT (-73.969353372175 40.7838247422369)",-73.969353372175,40.7838247422369,"3","1","0"
"693","16D-AM-1007-02","16D","1",2018-10-07,2,"1","1","White","Gray+White","1","POINT (-73.9698032734704 40.7782343912417)",-73.9698032734704,40.7782343912417,"3","1","0"
"694","13G-PM-1008-03","13G","2",2018-10-08,3,"2","2","Gray","Cinnamon+Gray","2","POINT (-73.9685080639873 40.77453097941551)",-73.9685080639873,40.7745309794155,"4","1","0"
"695","15I-AM-1008-05","15I","1",2018-10-08,5,"1","1",NA,"Gray+","2","POINT (-73.9656098194149 40.7757643078973)",-73.9656098194149,40.7757643078973,"4","2","0"
"696","7H-PM-1006-05","07H","2",2018-10-06,5,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.970465600402 40.7701125773248)",-73.970465600402,40.7701125773248,"1","2","0"
"697","32F-AM-1012-03","32F","1",2018-10-12,3,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9585537668382 40.7903905787005)",-73.9585537668382,40.7903905787005,"4","0","0"
"698","42H-AM-1019-01","42H","1",2018-10-19,1,"1","2","White","Cinnamon+White","1","POINT (-73.9504693544225 40.797225436004)",-73.9504693544225,40.797225436004,"2","0","0"
"699","8I-AM-1006-12","08I","1",2018-10-06,12,"1","1",NA,"Gray+","2","POINT (-73.9691261755936 40.7702929428604)",-73.9691261755936,40.7702929428604,"4","1","0"
"700","40G-PM-1013-06","40G","2",2018-10-13,6,"2","1",NA,"Gray+","1","POINT (-73.9529230207908 40.7960663442573)",-73.9529230207908,40.7960663442573,"2","0","0"
"701","21G-AM-1014-03","21G","1",2018-10-14,3,"1","1","White","Gray+White","2","POINT (-73.963858549251 40.7808999610914)",-73.963858549251,40.7808999610914,"3","1","0"
"702","38D-AM-1017-05","38D","1",2018-10-17,5,"1","1","Black, Cinnamon","Gray+Black, Cinnamon","1","POINT (-73.9576304473722 40.7959810622342)",-73.9576304473722,40.7959810622342,"1","2","0"
"703","2C-AM-1010-09","02C","1",2018-10-10,9,"1","1","White","Gray+White","1","POINT (-73.9793565564361 40.7679259390448)",-73.9793565564361,40.7679259390448,"2","0","0"
"704","3D-PM-1010-01","03D","2",2018-10-10,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9779228287629 40.7681019683859)",-73.9779228287629,40.7681019683859,"3","0","0"
"705","35F-PM-1012-01","35F","2",2018-10-12,1,"2","1","Black, Cinnamon, White","Gray+Black, Cinnamon, White","1","POINT (-73.9570132570934 40.7932014159087)",-73.9570132570934,40.7932014159087,"1","1","0"
"706","33B-AM-1010-06","33B","1",2018-10-10,6,"1","1",NA,"Gray+","1","POINT (-73.961547503801 40.7931560668672)",-73.961547503801,40.7931560668672,"3","1","0"
"707","35C-AM-1007-06","35C","1",2018-10-07,6,"1","0",NA,"+","2","POINT (-73.9592819491968 40.7941062008626)",-73.9592819491968,40.7941062008626,"4","0","0"
"708","38I-PM-1014-04","38I","2",2018-10-14,4,"1","1",NA,"Gray+","1","POINT (-73.9519387881692 40.7936273636929)",-73.9519387881692,40.7936273636929,"1","0","0"
"709","9H-PM-1018-01","09H","2",2018-10-18,1,"1","1","White","Gray+White","1","POINT (-73.96955698970422 40.7712062147171)",-73.9695569897042,40.7712062147171,"0","1","0"
"710","9A-PM-1010-02","09A","2",2018-10-10,2,"1","0",NA,"+","1","POINT (-73.9767980925124 40.774362775678)",-73.9767980925124,40.774362775678,"1","1","0"
"711","7E-AM-1006-06","07E","1",2018-10-06,6,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9736169886655 40.7714942196257)",-73.9736169886655,40.7714942196257,"1","3","0"
"712","40C-AM-1017-06","40C","1",2018-10-17,6,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.956200809768 40.798181446265)",-73.956200809768,40.798181446265,"1","2","0"
"713","14F-AM-1007-03","14F","1",2018-10-07,3,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9691585756191 40.776340465695)",-73.9691585756191,40.776340465695,"3","1","0"
"714","4D-PM-1008-14","04D","2",2018-10-08,14,"1","2","Gray, White","Cinnamon+Gray, White","1","POINT (-73.9772026572674 40.7691598773017)",-73.9772026572674,40.7691598773017,"3","1","0"
"715","5E-AM-1008-03","05E","1",2018-10-08,3,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9745427984089 40.7691848214817)",-73.9745427984089,40.7691848214817,"1","0","0"
"716","40C-PM-1006-08","40C","2",2018-10-06,8,"1","1",NA,"Gray+","1","POINT (-73.9574749571848 40.7981898890735)",-73.9574749571848,40.7981898890735,"1","2","0"
"717","15H-PM-1008-07","15H","2",2018-10-08,7,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9661694463488 40.7757530583569)",-73.9661694463488,40.7757530583569,"2","1","0"
"718","30C-AM-1014-01","30C","1",2018-10-14,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9626881234742 40.7905208345549)",-73.9626881234742,40.7905208345549,"2","1","0"
"719","19E-PM-1018-01","19E","2",2018-10-18,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9669814346326 40.780390919948)",-73.9669814346326,40.780390919948,"1","2","0"
"720","4I-PM-1007-02","04I","2",2018-10-07,2,"1","3",NA,"Black+","1","POINT (-73.9718262034469 40.7666771797442)",-73.9718262034469,40.7666771797442,"5","0","0"
"721","8D-AM-1007-07","08D","1",2018-10-07,7,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9745953710328 40.7728284025195)",-73.9745953710328,40.7728284025195,"2","0","0"
"722","19F-PM-1017-03","19F","2",2018-10-17,3,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9654397484763 40.7798863522904)",-73.9654397484763,40.7798863522904,"2","3","0"
"723","36I-AM-1017-08","36I","1",2018-10-17,8,"1","1",NA,"Gray+","1","POINT (-73.95329527631061 40.7920074462622)",-73.9532952763106,40.7920074462622,"5","2","0"
"724","14F-AM-1007-06","14F","1",2018-10-07,6,"2","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9689627791 40.776062004359)",-73.9689627791,40.776062004359,"5","1","0"
"725","14A-PM-1014-06","14A","2",2018-10-14,6,"1","1","Cinnamon, White","Gray+Cinnamon, White","2","POINT (-73.973305698325 40.7783823311296)",-73.973305698325,40.7783823311296,"4","2","0"
"726","21G-PM-1007-04","21G","2",2018-10-07,4,"0","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9634563222926 40.780992836417)",-73.9634563222926,40.780992836417,"2","2","0"
"727","32D-PM-1006-03","32D","2",2018-10-06,3,"1","1","Cinnamon, White","Gray+Cinnamon, White","2","POINT (-73.9602913105578 40.7910635810038)",-73.9602913105578,40.7910635810038,"2","1","0"
"728","4C-PM-1010-15","04C","2",2018-10-10,15,"2","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9776044578446 40.7697607308033)",-73.9776044578446,40.7697607308033,"5","1","0"
"729","31D-PM-1006-01","31D","2",2018-10-06,1,"1","1",NA,"Gray+","1","POINT (-73.9607280801601 40.7901506706248)",-73.9607280801601,40.7901506706248,"2","2","0"
"730","4G-AM-1006-04","04G","1",2018-10-06,4,"1","3",NA,"Black+","1","POINT (-73.9733545802515 40.7675056025357)",-73.9733545802515,40.7675056025357,"2","1","0"
"731","17D-AM-1008-02","17D","1",2018-10-08,2,"1","1","White","Gray+White","1","POINT (-73.9695041366722 40.7797878809482)",-73.9695041366722,40.7797878809482,"5","2","0"
"732","8B-AM-1007-01","08B","1",2018-10-07,1,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9764397550289 40.7737004557104)",-73.9764397550289,40.7737004557104,"4","1","0"
"733","14D-AM-1014-11","14D","1",2018-10-14,11,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9714921188372 40.776758371867)",-73.9714921188372,40.776758371867,"3","1","0"
"734","9F-PM-1014-05","09F","2",2018-10-14,5,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.971379936565 40.7721434941226)",-73.971379936565,40.7721434941226,"3","1","0"
"735","20F-AM-1014-01","20F","1",2018-10-14,1,"1","1","White","Gray+White","1","POINT (-73.9660110060416 40.7809990098597)",-73.9660110060416,40.7809990098597,"2","1","0"
"736","10F-PM-1019-06","10F","2",2018-10-19,6,"1","1","White","Gray+White","2","POINT (-73.9711176999471 40.7724278547281)",-73.9711176999471,40.7724278547281,"4","1","0"
"737","4H-AM-1006-02","04H","1",2018-10-06,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9725712588741 40.7669101832926)",-73.9725712588741,40.7669101832926,"4","3","0"
"738","33B-PM-1010-10","33B","2",2018-10-10,10,"1","1",NA,"Gray+","1","POINT (-73.9620597449066 40.7922465876813)",-73.9620597449066,40.7922465876813,"3","0","1"
"739","33F-PM-1012-06","33F","2",2018-10-12,6,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9583477850634 40.7914073632782)",-73.9583477850634,40.7914073632782,"5","0","1"
"740","3B-PM-1007-10","03B","2",2018-10-07,10,"1","1","White","Gray+White","1","POINT (-73.9790214253443 40.7686791169776)",-73.9790214253443,40.7686791169776,"2","1","0"
"741","2E-PM-1014-02","02E","2",2018-10-14,2,"1","1","White","Gray+White","1","POINT (-73.9767016963397 40.7674012784541)",-73.9767016963397,40.7674012784541,"0","1","0"
"742","36F-AM-1017-04","36F","1",2018-10-17,4,"2","1","White","Gray+White","1","POINT (-73.9565035705619 40.7937382705056)",-73.9565035705619,40.7937382705056,"1","3","1"
"743","13A-PM-1014-02","13A","2",2018-10-14,2,"1","1",NA,"Gray+","2","POINT (-73.9745687653791 40.7776396926997)",-73.9745687653791,40.7776396926997,"0","0","0"
"744","16G-AM-1010-02","16G","1",2018-10-10,2,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9671640520938 40.7772236833816)",-73.9671640520938,40.7772236833816,"3","1","0"
"745","37B-AM-1018-01","37B","1",2018-10-18,1,"1","3",NA,"Black+","1","POINT (-73.9591407691 40.7960846903122)",-73.9591407691,40.7960846903122,"1","1","0"
"746","7B-AM-1008-02","07B","1",2018-10-08,2,"1","1",NA,"Gray+","2","POINT (-73.9771422625274 40.772361415776)",-73.9771422625274,40.772361415776,"5","1","0"
"747","3F-PM-1013-03","03F","2",2018-10-13,3,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9756603846107 40.7672531319384)",-73.9756603846107,40.7672531319384,"3","1","0"
"748","15E-PM-1008-01","15E","2",2018-10-08,1,"1","1",NA,"Gray+","2","POINT (-73.9686304581526 40.7773631337117)",-73.9686304581526,40.7773631337117,"1","1","0"
"749","15D-AM-1007-07","15D","1",2018-10-07,7,"1","1","White","Gray+White","1","POINT (-73.9699672074164 40.7774389345748)",-73.9699672074164,40.7774389345748,"5","1","0"
"750","20C-PM-1018-01","20C","2",2018-10-18,1,"2","1",NA,"Gray+","1","POINT (-73.9683479943823 40.7815827298303)",-73.9683479943823,40.7815827298303,"1","0","0"
"751","9A-PM-1010-03","09A","2",2018-10-10,3,"0","1","White","Gray+White","1","POINT (-73.97686176907251 40.7741877060705)",-73.9768617690725,40.7741877060705,"0","0","0"
"752","4H-AM-1006-04","04H","1",2018-10-06,4,"1","1",NA,"Gray+","1","POINT (-73.9729378674198 40.7672407594559)",-73.9729378674198,40.7672407594559,"3","1","0"
"753","33G-PM-1006-01","33G","2",2018-10-06,1,"2","1",NA,"Gray+","2","POINT (-73.9563203089105 40.7906275357726)",-73.9563203089105,40.7906275357726,"4","1","0"
"754","41B-PM-1014-02","41B","2",2018-10-14,2,"1","3",NA,"Black+","2","POINT (-73.9579941847434 40.7991216713328)",-73.9579941847434,40.7991216713328,"4","0","0"
"755","4C-AM-1006-02","04C","1",2018-10-06,2,"2","1","White","Gray+White","1","POINT (-73.9773079154219 40.7696506688861)",-73.9773079154219,40.7696506688861,"1","1","0"
"756","7A-AM-1006-03","07A","1",2018-10-06,3,"1","1",NA,"Gray+","2","POINT (-73.9783185278595 40.7724861675504)",-73.9783185278595,40.7724861675504,"1","1","0"
"757","12E-AM-1017-08","12E","1",2018-10-17,8,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9703621616472 40.775032271482)",-73.9703621616472,40.775032271482,"2","1","0"
"758","14E-AM-1008-17","14E","1",2018-10-08,17,"1","1",NA,"Gray+","1","POINT (-73.96995111812402 40.7762756593015)",-73.969951118124,40.7762756593015,"2","1","0"
"759","18A-AM-1012-02","18A","1",2018-10-12,2,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9718234159557 40.7810842503715)",-73.9718234159557,40.7810842503715,"4","2","0"
"760","8C-PM-1013-07","08C","2",2018-10-13,7,"0","1","White","Gray+White","1","POINT (-73.975062146111 40.7723417173451)",-73.975062146111,40.7723417173451,"2","1","0"
"761","23B-PM-1012-02","23B","2",2018-10-12,2,"1","1","White","Gray+White","1","POINT (-73.9679291347956 40.7846973096665)",-73.9679291347956,40.7846973096665,"5","2","0"
"762","6B-PM-1017-06","06B","2",2018-10-17,6,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9767455430709 40.7717866237826)",-73.9767455430709,40.7717866237826,"1","0","0"
"763","13A-AM-1017-01","13A","1",2018-10-17,1,"1","1",NA,"Gray+","2","POINT (-73.9746608786299 40.7776092078254)",-73.9746608786299,40.7776092078254,"4","1","0"
"764","23B-PM-1012-05","23B","2",2018-10-12,5,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.96797780019 40.7847629473258)",-73.96797780019,40.7847629473258,"5","1","0"
"765","21B-AM-1019-02","21B","1",2018-10-19,2,"1","1",NA,"Gray+","1","POINT (-73.9684463154398 40.7834813319352)",-73.9684463154398,40.7834813319352,"0","1","0"
"766","20F-AM-1014-02","20F","1",2018-10-14,2,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9655734633649 40.7805366922231)",-73.9655734633649,40.7805366922231,"4","0","1"
"767","11D-AM-1010-01","11D","1",2018-10-10,1,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9729394928432 40.7743256716496)",-73.9729394928432,40.7743256716496,"4","2","0"
"768","9B-AM-1010-01","09B","1",2018-10-10,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.976521916284 40.773784724458)",-73.976521916284,40.773784724458,"3","2","1"
"769","33D-AM-1017-07","33D","1",2018-10-17,7,"1","3",NA,"Black+","1","POINT (-73.9597782762029 40.7920773376757)",-73.9597782762029,40.7920773376757,"3","1","2"
"770","20G-AM-1018-02","20G","1",2018-10-18,2,"1","1",NA,"Gray+","2","POINT (-73.9648626810032 40.7804506112843)",-73.9648626810032,40.7804506112843,"1","0","1"
"771","33E-PM-1012-07","33E","2",2018-10-12,7,"1","1","White","Gray+White","1","POINT (-73.9584188461059 40.7913241048498)",-73.9584188461059,40.7913241048498,"1","0","0"
"772","31H-PM-1008-01","31H","2",2018-10-08,1,"1","1","White","Gray+White","2","POINT (-73.9566189145352 40.7883417969746)",-73.9566189145352,40.7883417969746,"4","1","0"
"773","26A-PM-1006-03","26A","2",2018-10-06,3,"1","1",NA,"Gray+","1","POINT (-73.9673603655908 40.7876974177782)",-73.9673603655908,40.7876974177782,"3","2","0"
"774","31E-PM-1006-01","31E","2",2018-10-06,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9595757792683 40.7899242643847)",-73.9595757792683,40.7899242643847,"3","1","2"
"775","14F-PM-1012-02","14F","2",2018-10-12,2,"1","1","Cinnamon, White","Gray+Cinnamon, White","2","POINT (-73.9686816795392 40.775770422667)",-73.9686816795392,40.775770422667,"4","1","0"
"776","17G-AM-1018-01","17G","1",2018-10-18,1,"2","1",NA,"Gray+","1","POINT (-73.9654210263521 40.77825296925751)",-73.9654210263521,40.7782529692575,"3","2","0"
"777","17E-AM-1017-03","17E","1",2018-10-17,3,"1","1",NA,"Gray+","2","POINT (-73.9677054870327 40.778992870166)",-73.9677054870327,40.778992870166,"4","0","0"
